order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-13059,2022-10-26,2022-10-29,Same Day,CUST-1288,Kimberly Smith,Home Office,South,Oklahoma,Furniture,Tables,Lynch-Russo Tables,10,396.32,0.15,3368.72,2050.29,1318.43
ORD-13060,2022-06-22,2022-06-26,Second Class,CUST-2671,Megan Christensen,Home Office,North,Tennessee,Technology,Printers,Mercer Group Printers,9,268.89,0.05,2299.01,1481.93,817.08
ORD-13061,2021-11-03,2021-11-08,Same Day,CUST-2198,Daryl Johnson,Home Office,North,North Carolina,Office Supplies,Paper,Blair-Morris Paper,1,41.44,0.0,41.44,18.84,22.6
ORD-13062,2023-11-07,2023-11-12,Second Class,CUST-1562,Susan Spence,Corporate,East,Georgia,Furniture,Shelving,Garner-Gordon Shelving,7,117.39,0.0,821.73,408.22,413.51
ORD-13063,2022-11-22,2022-11-29,Same Day,CUST-1990,Joseph Sanchez,Corporate,East,Georgia,Furniture,Chairs,Anderson-Davis Chairs,9,743.87,0.3,4686.38,3871.83,814.55
ORD-13064,2021-02-15,2021-02-19,Same Day,CUST-2696,Sarah Byrd,Consumer,North,South Carolina,Technology,Laptops,Reed Group Laptops,3,1406.84,0.0,4220.52,2469.07,1751.45
ORD-13065,2022-10-22,2022-10-26,Second Class,CUST-2858,Michelle Todd,Home Office,South,Kansas,Office Supplies,Storage,Weber Ltd Storage,2,66.15,0.05,125.69,81.28,44.41
ORD-13066,2023-05-20,2023-05-27,Standard Class,CUST-1212,Emma Finley,Corporate,North,Maryland,Office Supplies,Pens & Pencils,Davila-Freeman Pens & Pencils,6,24.87,0.2,119.38,87.56,31.82
ORD-13067,2021-01-10,2021-01-12,First Class,CUST-2171,Larry Tucker,Home Office,North,Hawaii,Technology,Monitors,Rice LLC Monitors,3,435.14,0.0,1305.42,808.83,496.59
ORD-13068,2023-08-27,2023-09-02,Same Day,CUST-1588,Michael Becker,Home Office,West,Wisconsin,Office Supplies,Envelopes,"Edwards, Wilson and Houston Envelopes",3,15.11,0.0,45.33,31.04,14.29
ORD-13069,2021-03-02,2021-03-07,Second Class,CUST-1116,Jennifer Perez,Consumer,West,South Carolina,Office Supplies,Pens & Pencils,Horton and Sons Pens & Pencils,4,12.54,0.3,35.11,24.23,10.88
ORD-13070,2021-10-03,2021-10-04,Standard Class,CUST-1031,William Martinez,Corporate,West,Washington,Technology,Printers,"Gonzales, Welch and Santos Printers",5,413.29,0.05,1963.13,1389.37,573.76
ORD-13071,2023-02-14,2023-02-17,Second Class,CUST-1731,Connor Freeman,Corporate,South,Florida,Office Supplies,Storage,"Moon, Green and Simon Storage",7,27.44,0.5,96.04,127.2,-31.16
ORD-13072,2023-02-27,2023-03-02,First Class,CUST-2075,Nicole Murphy DVM,Consumer,West,New Jersey,Office Supplies,Labels,Scott-Green Labels,6,9.45,0.3,39.69,39.07,0.62
ORD-13073,2022-06-27,2022-06-30,First Class,CUST-1910,Travis Long,Home Office,East,South Dakota,Office Supplies,Labels,Thomas Inc Labels,4,10.51,0.0,42.04,23.18,18.86
ORD-13074,2022-09-30,2022-10-03,First Class,CUST-1789,Andrew Mcknight,Consumer,South,Alabama,Technology,Tablets,Martin and Sons Tablets,9,322.58,0.0,2903.22,1806.84,1096.38
ORD-13075,2022-02-10,2022-02-15,Standard Class,CUST-1745,Samantha Garcia,Home Office,East,Hawaii,Office Supplies,Paper,Hubbard-Brown Paper,6,28.51,0.05,162.51,104.7,57.81
ORD-13076,2021-11-07,2021-11-10,Second Class,CUST-1942,Dr. Jonathan Delgado DVM,Corporate,North,Connecticut,Office Supplies,Labels,Gonzalez-Byrd Labels,3,7.03,0.05,20.04,14.4,5.64
ORD-13077,2023-02-16,2023-02-17,Same Day,CUST-2990,Ashley Dixon,Consumer,East,Wisconsin,Technology,Tablets,"Hernandez, Myers and Yang Tablets",2,153.78,0.1,276.8,201.29,75.51
ORD-13078,2022-02-25,2022-03-03,First Class,CUST-2427,Kelly Smith,Home Office,South,Delaware,Furniture,Desks,Greene and Sons Desks,5,582.34,0.0,2911.7,2037.33,874.37
ORD-13079,2022-10-10,2022-10-15,Same Day,CUST-1387,Robin Hodges,Consumer,West,Connecticut,Furniture,Shelving,Stone-Morales Shelving,7,148.66,0.05,988.59,567.94,420.65
ORD-13080,2022-10-20,2022-10-22,Standard Class,CUST-1859,Laura Hall,Consumer,East,Michigan,Furniture,Bookcases,Hernandez and Sons Bookcases,2,131.53,0.2,210.45,120.2,90.25
ORD-13081,2023-06-24,2023-06-28,First Class,CUST-2783,Michelle Foster,Consumer,South,Florida,Office Supplies,Envelopes,Alexander Ltd Envelopes,5,25.84,0.0,129.2,78.2,51.0
ORD-13082,2022-05-11,2022-05-14,Second Class,CUST-1350,Robert Howard,Home Office,South,Alaska,Office Supplies,Labels,Tucker Ltd Labels,1,3.63,0.0,3.63,2.11,1.52
ORD-13083,2022-12-13,2022-12-16,Standard Class,CUST-1208,Dorothy Schroeder,Corporate,South,Massachusetts,Furniture,Bookcases,Hansen-Cain Bookcases,3,204.22,0.0,612.66,303.44,309.22
ORD-13084,2023-04-24,2023-04-26,First Class,CUST-1315,Patrick Salinas,Consumer,North,Wisconsin,Furniture,Tables,Campos-Gonzalez Tables,4,492.59,0.0,1970.36,1140.01,830.35
ORD-13085,2023-09-20,2023-09-24,Standard Class,CUST-1425,Jeffrey Keller,Consumer,East,Nebraska,Office Supplies,Pens & Pencils,Becker PLC Pens & Pencils,1,16.58,0.0,16.58,7.47,9.11
ORD-13086,2023-04-07,2023-04-13,First Class,CUST-2359,Casey Mata,Corporate,North,New Mexico,Furniture,Tables,Ford PLC Tables,7,122.84,0.3,601.92,402.82,199.1
ORD-13087,2022-04-12,2022-04-15,First Class,CUST-1267,Jill Manning,Home Office,South,Nebraska,Technology,Printers,Davis and Sons Printers,6,158.39,0.1,855.31,654.92,200.39
ORD-13088,2021-04-16,2021-04-22,First Class,CUST-2479,Vincent Johnston,Consumer,East,Massachusetts,Furniture,Tables,Watts and Sons Tables,6,1393.72,0.0,8362.32,4117.34,4244.98
ORD-13089,2021-04-04,2021-04-11,First Class,CUST-1237,William Rodriguez,Consumer,North,South Dakota,Office Supplies,Envelopes,Johnson PLC Envelopes,3,15.71,0.0,47.13,31.77,15.36
ORD-13090,2022-07-03,2022-07-04,First Class,CUST-1766,Carol Bowers,Corporate,South,Indiana,Technology,Printers,Bailey Group Printers,9,270.1,0.2,1944.72,1194.26,750.46
ORD-13091,2022-06-18,2022-06-20,Standard Class,CUST-1608,Morgan Johnston,Home Office,West,North Carolina,Technology,Printers,Allison-Mccoy Printers,6,270.31,0.0,1621.86,792.21,829.65
ORD-13092,2023-12-11,2023-12-12,Second Class,CUST-2985,John Stevens,Consumer,West,Illinois,Furniture,Shelving,Wall-Gray Shelving,6,51.01,0.1,275.45,202.07,73.38
ORD-13093,2022-10-07,2022-10-08,First Class,CUST-1802,Stephen Estrada,Corporate,East,Montana,Furniture,Tables,Palmer-Hernandez Tables,5,121.34,0.0,606.7,342.02,264.68
ORD-13094,2021-09-30,2021-10-02,Same Day,CUST-1086,Connor Cochran,Corporate,South,Indiana,Furniture,Shelving,"Lopez, Black and Lowery Shelving",1,238.99,0.05,227.04,137.23,89.81
ORD-13095,2021-07-26,2021-08-01,Same Day,CUST-1495,Ricardo Odom,Corporate,North,Oregon,Technology,Laptops,Williams and Sons Laptops,2,1159.01,0.05,2202.12,1315.09,887.03
ORD-13096,2021-10-23,2021-10-25,Second Class,CUST-2753,Kara Reed,Consumer,East,Wyoming,Furniture,Chairs,Parks and Sons Chairs,3,773.01,0.15,1971.18,1106.65,864.53
ORD-13097,2021-12-16,2021-12-19,Second Class,CUST-2415,Karen Crawford,Consumer,North,South Carolina,Technology,Accessories,"Hooper, Garner and Schaefer Accessories",5,118.01,0.2,472.04,353.24,118.8
ORD-13098,2022-06-27,2022-07-03,Second Class,CUST-2200,Martin Baker,Corporate,North,Oklahoma,Technology,Laptops,Hammond-Garcia Laptops,3,735.11,0.0,2205.33,1362.94,842.39
ORD-13099,2023-04-22,2023-04-24,Standard Class,CUST-2426,Kim Moore,Home Office,East,Connecticut,Furniture,Desks,"Mccormick, Mclaughlin and Smith Desks",3,469.22,0.05,1337.28,804.02,533.26
ORD-13100,2022-03-18,2022-03-22,Same Day,CUST-2130,Amy Hamilton,Consumer,North,Delaware,Office Supplies,Envelopes,Wilson-Burgess Envelopes,7,16.18,0.0,113.26,77.41,35.85
ORD-13101,2022-01-20,2022-01-21,Second Class,CUST-1962,Christopher Smith,Home Office,South,Wyoming,Furniture,Tables,"White, Harper and Yang Tables",1,174.85,0.0,174.85,84.32,90.53
ORD-13102,2023-08-22,2023-08-28,First Class,CUST-2113,Rachael Irwin,Home Office,South,Minnesota,Office Supplies,Paper,"Jimenez, Walter and Ramsey Paper",4,31.94,0.0,127.76,76.6,51.16
ORD-13103,2021-11-25,2021-11-30,Second Class,CUST-2476,Mr. Cory Anderson,Consumer,South,Indiana,Furniture,Bookcases,Garcia-Allen Bookcases,9,145.47,0.0,1309.23,643.41,665.82
ORD-13104,2021-02-26,2021-03-05,Standard Class,CUST-2882,John Long,Consumer,North,Alaska,Furniture,Bookcases,"Payne, Sosa and Serrano Bookcases",3,137.7,0.0,413.1,236.02,177.08
ORD-13105,2023-06-26,2023-07-02,Second Class,CUST-2321,Lindsey Robertson,Home Office,South,Hawaii,Office Supplies,Pens & Pencils,Harris-Richards Pens & Pencils,5,3.71,0.0,18.55,10.06,8.49
ORD-13106,2022-01-23,2022-01-25,Second Class,CUST-1231,Angela Williams,Corporate,South,Arizona,Furniture,Desks,Mckee-Mercado Desks,6,1095.56,0.0,6573.36,3966.38,2606.98
ORD-13107,2021-02-14,2021-02-17,First Class,CUST-2308,Bruce Dixon,Home Office,East,West Virginia,Office Supplies,Labels,"Anthony, Bennett and Montoya Labels",4,16.74,0.0,66.96,31.47,35.49
ORD-13108,2021-09-22,2021-09-24,Second Class,CUST-1391,Mr. Daniel Williams DDS,Consumer,North,Idaho,Office Supplies,Labels,Gonzales-Lutz Labels,10,10.68,0.0,106.8,72.33,34.47
ORD-13109,2023-07-24,2023-07-27,First Class,CUST-1716,Karen Jenkins,Consumer,North,Louisiana,Office Supplies,Paper,"Rice, Berry and Howard Paper",2,35.78,0.05,67.98,37.53,30.45
ORD-13110,2023-02-20,2023-02-25,First Class,CUST-1938,Julie Benitez,Home Office,North,New Hampshire,Office Supplies,Labels,Rodriguez-Meyers Labels,6,6.49,0.3,27.26,23.73,3.53
ORD-13111,2021-08-15,2021-08-21,First Class,CUST-2790,Robert Ramos,Corporate,East,Massachusetts,Furniture,Desks,"Williams, Owens and Logan Desks",3,466.23,0.1,1258.82,665.53,593.29
ORD-13112,2023-11-06,2023-11-07,Same Day,CUST-2694,Robin Price,Corporate,North,North Dakota,Furniture,Tables,"Brown, Mccarty and Williams Tables",5,365.56,0.3,1279.46,1232.1,47.36
ORD-13113,2022-08-15,2022-08-22,Same Day,CUST-2464,Catherine Knight,Consumer,North,Maryland,Furniture,Bookcases,"Thompson, Rosales and Kelly Bookcases",5,310.11,0.0,1550.55,763.85,786.7
ORD-13114,2021-05-01,2021-05-07,Standard Class,CUST-2569,Mr. Lance Brown,Consumer,West,Virginia,Office Supplies,Pens & Pencils,Medina LLC Pens & Pencils,4,8.23,0.0,32.92,16.63,16.29
ORD-13115,2023-04-23,2023-04-28,Standard Class,CUST-2267,Nicole Pennington,Home Office,East,West Virginia,Technology,Printers,Shaffer Group Printers,5,157.67,0.0,788.35,520.96,267.39
ORD-13116,2023-04-03,2023-04-06,First Class,CUST-2124,Seth Richard,Corporate,North,Connecticut,Technology,Accessories,Wang Group Accessories,2,145.53,0.1,261.95,193.55,68.4
ORD-13117,2021-03-17,2021-03-21,Same Day,CUST-1942,Linda West,Home Office,North,New Jersey,Office Supplies,Storage,"Hammond, Mendoza and Adams Storage",7,55.54,0.0,388.78,259.42,129.36
ORD-13118,2023-03-14,2023-03-19,First Class,CUST-1214,Dana King,Consumer,West,New Hampshire,Furniture,Chairs,Green and Sons Chairs,1,680.02,0.0,680.02,307.58,372.44
ORD-13119,2021-05-07,2021-05-11,Standard Class,CUST-1146,Brent Herrera,Home Office,East,Pennsylvania,Office Supplies,Envelopes,"Bartlett, Howard and Lee Envelopes",1,18.83,0.0,18.83,11.57,7.26
ORD-13120,2021-06-25,2021-06-27,Same Day,CUST-2374,Elizabeth Lopez,Corporate,South,Texas,Furniture,Desks,George-Morton Desks,5,1199.11,0.05,5695.77,4029.27,1666.5
ORD-13121,2022-10-11,2022-10-12,First Class,CUST-1881,Brittany Lynch,Corporate,East,Maine,Technology,Laptops,Lee LLC Laptops,6,1721.0,0.15,8777.1,5972.47,2804.63
ORD-13122,2022-12-21,2022-12-22,Standard Class,CUST-1937,Brittany Wagner,Corporate,North,Michigan,Furniture,Chairs,"Acosta, Cohen and White Chairs",5,299.16,0.05,1421.01,680.97,740.04
ORD-13123,2023-06-09,2023-06-11,First Class,CUST-1197,Cindy Carr,Corporate,South,Wyoming,Furniture,Desks,James Group Desks,4,171.54,0.05,651.85,322.37,329.48
ORD-13124,2022-06-06,2022-06-12,Same Day,CUST-1650,Jason Davis,Corporate,South,Minnesota,Office Supplies,Labels,Meyer Group Labels,2,5.47,0.0,10.94,4.95,5.99
ORD-1148,2021-03-07,2021-03-12,Second Class,CUST-2666,Terry Martinez,Home Office,South,Louisiana,Technology,Accessories,"Vaughn, Rodriguez and Parrish Accessories",4,15.04,0.0,60.16,31.91,28.25
ORD-13126,2022-04-17,2022-04-24,Same Day,CUST-2376,Martin Ross,Consumer,South,West Virginia,Office Supplies,Paper,Sanders-Rodriguez Paper,7,35.18,0.1,221.63,118.72,102.91
ORD-13127,2021-08-23,2021-08-25,,CUST-1925,Michael Brown,Home Office,North,North Dakota,Technology,Tablets,Roberts Ltd Tablets,5,789.02,0.15,3353.34,2448.93,904.41
ORD-13128,2022-06-11,2022-06-16,First Class,CUST-2302,Robert Miller,Consumer,East,Alaska,Furniture,Desks,"Harris, Bailey and Craig Desks",3,827.94,0.05,2359.63,1326.01,1033.62
ORD-13129,2023-06-07,2023-06-13,Second Class,CUST-1895,Gregory Dunn,Corporate,North,Oregon,Furniture,Bookcases,Wright Group Bookcases,3,421.16,0.0,1263.48,736.78,526.7
ORD-13130,2021-02-09,2021-02-15,Same Day,CUST-2264,Brenda Weaver,Home Office,South,New Jersey,Technology,Laptops,Snow-Leach Laptops,3,1067.98,0.05,3043.74,1658.91,1384.83
ORD-13131,2022-04-02,2022-04-08,Second Class,CUST-2763,John Moreno,Consumer,South,Wyoming,Furniture,Tables,Harmon-Everett Tables,9,748.61,0.0,6737.49,3122.5,3614.99
ORD-13132,2023-03-01,2023-03-02,Second Class,CUST-1335,Jonathan Martinez,Consumer,North,Texas,Furniture,Chairs,"White, Becker and Liu Chairs",8,894.56,0.05,6798.66,4636.42,2162.24
ORD-13133,2021-04-29,2021-05-05,Same Day,CUST-2947,Norman Alvarado,Home Office,West,Indiana,Office Supplies,Binders,Cameron-Burnett Binders,6,24.82,0.1,134.03,99.55,34.48
ORD-13134,2022-01-05,2022-01-11,,CUST-1977,Ashley Christian,Corporate,West,Rhode Island,Technology,Laptops,Little-Miller Laptops,1,1791.2,0.05,1701.64,818.12,883.52
ORD-13135,2022-12-11,2022-12-12,Second Class,CUST-2316,Stephen Little,Corporate,West,Kentucky,Technology,Phones,"Lewis, Baker and Bates Phones",9,220.64,0.0,1985.76,1183.12,802.64
ORD-13136,2021-04-10,2021-04-16,,CUST-1088,Nathan Wilson,Corporate,South,Nevada,Technology,Accessories,"Hoffman, Silva and Garza Accessories",1,57.65,0.05,54.77,37.93,16.84
ORD-13137,2023-06-02,2023-06-05,First Class,CUST-2175,Brittany Moore,Home Office,East,Alaska,Office Supplies,Paper,Roberts-Smith Paper,10,43.05,0.1,387.45,297.41,90.04
ORD-13138,2021-03-28,2021-04-01,Standard Class,CUST-2561,Denise Sims,Home Office,North,Iowa,Technology,Monitors,"Hughes, Wheeler and Perez Monitors",7,345.94,0.0,2421.58,1450.66,970.92
ORD-13139,2021-07-11,2021-07-15,First Class,CUST-2957,John Sutton,Home Office,North,Washington,Furniture,Bookcases,Nguyen-Rivera Bookcases,9,328.97,0.0,2960.73,1507.76,1452.97
ORD-13140,2022-11-26,2022-12-02,Standard Class,CUST-1215,Mrs. Taylor Moore MD,Corporate,West,Virginia,Technology,Phones,"Romero, Wright and Johnson Phones",6,635.45,0.0,3812.7,2502.78,1309.92
ORD-13141,2023-03-18,2023-03-19,Standard Class,CUST-1120,Edward Owens,Consumer,West,Ohio,Office Supplies,Envelopes,Pope Group Envelopes,3,28.37,0.2,68.09,43.57,24.52
ORD-13142,2022-10-28,2022-10-29,Same Day,CUST-2354,Theresa Jones,Home Office,West,California,Office Supplies,Pens & Pencils,"Anderson, Smith and Nunez Pens & Pencils",8,14.77,0.15,100.44,78.38,22.06
ORD-13143,2021-02-22,2021-02-24,Second Class,CUST-1004,Jessica Best,Consumer,North,Tennessee,Office Supplies,Binders,"Jennings, Holmes and Garza Binders",3,25.14,0.0,75.42,44.23,31.19
ORD-13144,2023-04-10,2023-04-11,First Class,CUST-2181,Shawn Johnson,Corporate,East,Iowa,Technology,Accessories,Johnson-Raymond Accessories,1,30.06,0.05,28.56,19.63,8.93
ORD-13145,2023-03-23,2023-03-26,Standard Class,CUST-1098,Rebecca Bradley,Corporate,South,Colorado,Office Supplies,Envelopes,"Sullivan, Martinez and Montgomery Envelopes",6,17.05,0.0,102.3,58.79,43.51
ORD-13146,2023-08-13,2023-08-19,Second Class,CUST-1883,Daniel Allen,Consumer,North,Utah,Furniture,Bookcases,Henry-Marquez Bookcases,7,387.74,0.1,2442.76,1335.99,1106.77
ORD-13147,2023-04-25,2023-04-28,Second Class,CUST-2849,Peggy Patton,Consumer,East,Vermont,Office Supplies,Pens & Pencils,Garcia Group Pens & Pencils,1,19.95,0.0,19.95,10.49,9.46
ORD-13148,2023-07-11,2023-07-14,Second Class,CUST-2973,Jonathon Friedman,Consumer,North,Oregon,Office Supplies,Labels,Williams Inc Labels,7,11.13,0.2,62.33,48.08,14.25
ORD-13149,2022-04-05,2022-04-11,First Class,CUST-1474,Brett Thomas,Corporate,North,Mississippi,Technology,Monitors,Gonzalez PLC Monitors,9,555.82,0.0,5002.38,2531.03,2471.35
ORD-13150,2022-03-19,2022-03-20,Same Day,CUST-1522,Travis Cox,Consumer,North,Washington,Furniture,Chairs,"Martin, Gallegos and Landry Chairs",8,499.91,0.0,3999.28,2242.38,1756.9
ORD-13151,2023-03-30,2023-04-05,First Class,CUST-1142,Joshua Jones,Consumer,North,Wisconsin,Technology,Monitors,Walters-Schultz Monitors,10,364.13,0.0,3641.3,1823.07,1818.23
ORD-13152,2023-05-25,2023-06-01,Same Day,CUST-1912,Mary Rivera,Home Office,South,Pennsylvania,Office Supplies,Storage,"Clark, Harrison and Gonzalez Storage",1,38.23,0.15,32.5,17.39,15.11
ORD-13153,2022-11-07,2022-11-10,Second Class,CUST-2286,Adrian Kent,Home Office,East,Nebraska,Furniture,Bookcases,"Hernandez, Zimmerman and Christensen Bookcases",6,116.95,0.15,596.45,354.1,242.35
ORD-13154,2022-02-11,2022-02-17,Same Day,CUST-1798,Curtis Moon,Home Office,North,New York,Furniture,Bookcases,"Macias, Martin and Griffin Bookcases",1,335.44,0.1,301.9,225.05,76.85
ORD-13155,2022-11-09,2022-11-11,Standard Class,CUST-2827,Nicholas Nguyen,Consumer,North,Hawaii,Furniture,Chairs,"Perez, Miller and Smith Chairs",5,899.14,0.05,4270.91,2822.33,1448.58
ORD-13156,2023-12-16,2023-12-22,Standard Class,CUST-1046,Ashley Bryant,Consumer,East,North Carolina,Office Supplies,Envelopes,Vazquez LLC Envelopes,1,28.26,0.0,28.26,18.34,9.92
ORD-13157,2023-12-17,2023-12-19,First Class,CUST-1515,Sandra Evans,Corporate,East,Virginia,Technology,Tablets,"Fisher, Lee and Randall Tablets",4,612.01,0.2,1958.43,1144.73,813.7
ORD-13158,2021-10-24,2021-10-27,Same Day,CUST-1631,Roy Lopez,Consumer,South,Oklahoma,Technology,Tablets,"Jones, Gill and Hendricks Tablets",8,285.68,0.05,2171.17,1433.25,737.92
ORD-13159,2022-11-13,2022-11-16,Same Day,CUST-1389,Brian Lewis,Home Office,East,Indiana,Technology,Monitors,Ellis PLC Monitors,-1,596.12,0.1,536.51,334.91,201.6
ORD-13160,2023-03-08,2023-03-09,Same Day,CUST-1966,John Conner,Corporate,North,New Mexico,Office Supplies,Envelopes,Ward-Clark Envelopes,7,20.07,0.1,126.44,70.56,55.88
ORD-13161,2023-11-08,2023-11-15,Same Day,CUST-2967,Linda Sanders,Home Office,East,Kentucky,Office Supplies,Paper,"Wright, Bartlett and Williams Paper",4,50.7,0.0,202.8,123.77,79.03
ORD-13162,2023-10-12,2023-10-16,Second Class,CUST-1139,Christine Long,Corporate,West,Florida,Furniture,Desks,Flores and Sons Desks,9,558.23,0.0,5024.07,3116.42,1907.65
ORD-13163,2021-05-06,2021-05-13,First Class,CUST-1844,Bradley Alexander,Home Office,South,Connecticut,Technology,Laptops,Shaffer-Perez Laptops,5,1289.64,0.1,5803.38,4071.55,1731.83
ORD-13164,2023-08-29,2023-09-02,Second Class,CUST-1000,Brian Woodward,Consumer,South,Vermont,Furniture,Bookcases,Griffin Group Bookcases,7,467.98,0.15,2784.48,2263.8,520.68
ORD-13165,2021-09-19,2021-09-24,Same Day,CUST-2676,Anne Wood,Corporate,West,Louisiana,Office Supplies,Storage,Oconnor LLC Storage,5,63.33,0.0,316.65,212.0,104.65
ORD-13166,2022-06-14,2022-06-15,Same Day,CUST-2298,Francisco King,Home Office,South,California,Office Supplies,Binders,Gardner Inc Binders,7,24.09,0.0,168.63,86.5,82.13
ORD-13167,2021-04-11,2021-04-18,First Class,CUST-1679,Elizabeth Hickman,Corporate,East,Missouri,Furniture,Tables,Ryan Group Tables,6,618.52,0.0,3711.12,1827.27,1883.85
ORD-13168,2023-08-18,2023-08-22,Standard Class,CUST-1336,Nathan Singleton,Corporate,North,Rhode Island,Office Supplies,Storage,"Allen, Gonzales and Coleman Storage",4,35.06,0.05,133.23,82.82,50.41
ORD-13169,2023-11-27,2023-11-29,Same Day,CUST-2593,Peter Smith,Corporate,South,Delaware,Office Supplies,Binders,Nelson and Sons Binders,6,21.92,0.2,105.22,87.99,17.23
ORD-13170,2021-12-28,2022-01-04,Second Class,CUST-2837,Andrew Hayes,Corporate,North,Indiana,Technology,Monitors,Wilson-Castillo Monitors,10,767.23,0.1,6905.07,4048.54,2856.53
ORD-13171,2022-02-13,2022-02-20,Standard Class,CUST-1998,Heather Meyer,Consumer,East,Delaware,Office Supplies,Envelopes,Klein and Sons Envelopes,9,14.46,0.0,130.14,73.25,56.89
ORD-13172,2022-12-01,2022-12-05,Same Day,CUST-1321,Lisa Little,Consumer,West,West Virginia,Office Supplies,Storage,"Gonzalez, Price and Clay Storage",6,17.25,0.0,103.5,60.47,43.03
ORD-13173,2022-03-18,2022-03-19,Same Day,CUST-1814,William Anderson,Corporate,West,Iowa,Technology,Phones,"Perry, Johnston and Heath Phones",2,1132.41,0.0,2264.82,1184.37,1080.45
ORD-13174,2021-12-19,2021-12-25,Same Day,CUST-1639,Leslie Gonzalez,Corporate,South,Massachusetts,Furniture,Chairs,"Clark, Rivera and Boyd Chairs",5,427.84,0.1,1925.28,1456.01,469.27
ORD-13175,2021-07-08,2021-07-14,Same Day,CUST-1735,Jason Rosario,Corporate,South,Wisconsin,Technology,Printers,"Dean, Rowland and Hill Printers",9,336.9,0.0,3032.1,2002.78,1029.32
ORD-13176,2021-02-23,2021-03-02,Second Class,CUST-1143,Jonathan Moss,Consumer,West,North Carolina,Office Supplies,Storage,Wagner-Jackson Storage,3,47.57,0.0,142.71,66.19,76.52
ORD-13177,2022-10-07,2022-10-12,Standard Class,CUST-2942,Jesus Rivera,Consumer,North,Colorado,Technology,Printers,Walker LLC Printers,3,257.38,0.5,386.07,414.23,-28.16
ORD-13178,2023-08-25,2023-08-31,Same Day,CUST-1404,Elizabeth Jones,Consumer,South,South Carolina,Furniture,Bookcases,Kennedy-Reed Bookcases,2,97.07,0.15,165.02,108.47,56.55
ORD-13179,2022-12-16,2022-12-19,Second Class,CUST-2968,Gabrielle White,Corporate,South,Minnesota,Technology,Phones,Murillo-Dixon Phones,5,1101.74,0.0,5508.7,2886.54,2622.16
